Country,ISO Code,ID 2021,Latitude,Longitude,BCM 2021,Type
Mexico,MEX,3765,18.278222,-93.460542,0.00443879,upstream oil
Oman,OMN,8543,21.366535,56.336732,0.004436794,upstream oil
United States,USA,3485,28.980713,-95.350706,0.004434387,refinery
Kazakhstan,KAZ,6839,47.059579,51.926239,0.004432626,upstream oil
United States,USA,3132,28.719267,-98.082531,0.004431481,upstream oil
Vietnam,VNM,11759,10.440465,108.382016,0.00442338,upstream oil
United States,USA,3181,28.898758,-97.937942,0.004414926,upstream oil
United States,USA,743,48.747375,-102.925804,0.004414486,upstream oil
Canada,CAN,183,54.471005,-118.529698,0.004414075,upstream oil
United States,USA,3070,28.486329,-98.459386,0.004412284,upstream oil
United States,USA,2294,32.411617,-102.204654,0.004411609,upstream oil
Cameroon,CMR,6155,4.292005,8.471833,0.004410934,upstream oil
United States,USA,1793,32.140549,-103.557539,0.004406678,upstream oil
China,CHN,9687,40.228449,83.221771,0.004406061,upstream oil
New Zealand,NZL,12520,-39.972173,173.297198,0.004400837,upstream oil
Indonesia,IDN,12429,-0.99851,131.274461,0.004400015,refinery
Uzbekistan,UZB,9925,38.670544,65.82905,0.004399692,upstream oil
Argentina,ARG,4719,-38.899133,-68.207241,0.00439526,upstream oil
Russian Federation,RUS,9087,57.749402,76.422017,0.004391121,upstream oil
Canada,CAN,117,55.697425,-119.715027,0.004390299,upstream oil
United States,USA,650,47.875438,-103.139793,0.004387246,upstream oil
United States,USA,2413,31.396184,-101.969463,0.004387129,upstream oil
Ecuador,ECU,4483,-0.328558,-76.866458,0.004386072,upstream oil
Russian Federation,RUS,6707,51.525394,46.395918,0.004380906,upstream oil
Tunisia,TUN,5689,34.687426,10.627506,0.004378646,upstream oil
United States,USA,3467,28.672074,-96.167342,0.004377912,upstream oil
Russian Federation,RUS,9078,60.95571,76.314601,0.004373714,upstream oil
Russian Federation,RUS,10433,57.982146,106.775231,0.004371983,upstream oil
Russian Federation,RUS,8945,70.887419,74.580424,0.004370926,upstream gas
Russian Federation,RUS,9334,61.495343,79.307685,0.004369458,upstream oil
Russian Federation,RUS,6427,63.347325,55.56576,0.004369135,upstream oil
China,CHN,9686,40.771614,83.222438,0.004362384,upstream oil
United States,USA,707,47.502301,-102.977669,0.004361445,upstream oil
Russian Federation,RUS,9038,62.353335,75.842627,0.004360212,upstream oil
United States,USA,1895,30.936598,-103.463676,0.004360036,upstream oil
Taiwan,TWN,11811,20.244821,114.940366,0.004359772,upstream oil
Russian Federation,RUS,6719,53.079931,48.373569,0.004358011,refinery
Iran,IRN,8004,30.284129,50.103771,0.004357159,upstream oil
Sudan,SDN,6029,10.038512,28.413297,0.004356866,upstream oil
India,IND,10025,23.543606,72.408344,0.004355662,upstream oil
Russian Federation,RUS,9182,60.781777,77.144396,0.004355398,upstream oil
United States,USA,2217,31.982732,-102.632002,0.004353197,upstream oil
China,CHN,9624,40.552142,82.694269,0.004350584,upstream oil
Iran,IRN,7928,30.982458,49.614618,0.004347297,upstream oil
Kazakhstan,KAZ,6921,46.093748,53.359251,0.004344361,upstream oil
United States,USA,1375,31.837514,-104.015701,0.004343363,upstream oil
Saudi Arabia,SAU,7910,28.308679,49.521064,0.004342571,upstream oil
Ecuador,ECU,4531,0.148196,-76.487748,0.004337845,upstream oil
Venezuela,VEN,4343,9.558545,-63.600295,0.004331182,upstream oil
Yemen,YEM,8484,15.760012,48.823394,0.004331182,upstream oil
Russian Federation,RUS,9156,66.543506,76.999131,0.004329978,upstream gas
Oman,OMN,8541,18.857401,56.31001,0.004326662,upstream oil
Indonesia,IDN,12003,-6.570147,108.316551,0.004324871,upstream oil
Russian Federation,RUS,6849,52.517149,52.141278,0.004324724,upstream oil
United States,USA,848,47.53147,-102.792431,0.004323814,upstream oil
Ecuador,ECU,4516,0.055797,-76.710503,0.004321994,upstream oil
United States,USA,3571,31.597639,-93.533289,0.004320908,upstream oil
South Africa,ZAF,8622,-29.975118,30.966852,0.00431583,refinery
Turkey,TUR,5835,38.80245,26.93307,0.004313042,refinery
United States,USA,1391,32.280224,-103.987131,0.004310723,upstream oil
Saudi Arabia,SAU,8036,27.845848,50.369535,0.004306232,upstream oil
Kazakhstan,KAZ,7126,46.24209,57.727613,0.004303913,upstream oil
Russian Federation,RUS,9071,64.524496,76.2143,0.004299657,upstream oil
United States,USA,1698,32.112894,-103.629485,0.004293933,upstream oil
United States,USA,475,46.211122,-103.941078,0.00429314,upstream oil
Saudi Arabia,SAU,7750,24.313214,49.062595,0.00428862,upstream oil
United States,USA,2250,32.150922,-102.421726,0.004285949,upstream oil
United States,USA,1812,31.428548,-103.546445,0.00428407,upstream oil
Indonesia,IDN,11856,0.901881,102.149244,0.004283337,upstream oil
Russian Federation,RUS,10487,59.616819,108.249008,0.00427864,upstream oil
United States,USA,2564,32.398773,-101.713742,0.004277965,upstream oil
Mexico,MEX,3761,17.945522,-93.650058,0.004275852,upstream oil
Canada,CAN,135,55.901412,-119.221429,0.004275558,upstream oil
United States,USA,1567,32.10116,-103.752066,0.00427365,upstream oil
United States,USA,2794,32.681282,-100.712001,0.004272124,upstream oil
Kazakhstan,KAZ,6857,51.652863,52.347762,0.004270891,upstream oil
Nigeria,NGA,6137,4.100702,8.172012,0.004270862,upstream oil
Nigeria,NGA,6147,4.576699,8.422416,0.004270069,upstream oil
United States,USA,1022,47.622298,-102.550186,0.00427004,upstream oil
Russian Federation,RUS,6495,66.135846,57.340836,0.004266928,gpp
United States,USA,815,47.837058,-102.860047,0.004258005,upstream oil
United States,USA,3478,37.049095,-95.606086,0.004257183,refinery
United States,USA,1885,31.67133,-103.474239,0.00425369,upstream oil
Venezuela,VEN,4390,9.697157,-63.489128,0.004252986,upstream oil
Russian Federation,RUS,10337,60.890211,97.194414,0.004252134,upstream oil
United States,USA,1418,32.86411,-103.950478,0.004250109,upstream oil
United States,USA,1738,31.952522,-103.604897,0.004248935,upstream oil
United States,USA,524,48.312922,-103.549675,0.004248406,upstream oil
Qatar,QAT,8194,26.617688,52.069413,0.004238397,upstream oil
Canada,CAN,305,55.458801,-113.754916,0.004238221,upstream oil
Brazil,BRA,4798,-5.519994,-37.485102,0.004237546,upstream oil
China,CHN,10951,30.474337,107.861558,0.004237135,upstream oil
India,IND,10121,23.57748,87.378203,0.004235403,refinery
Canada,CAN,235,54.659455,-116.875383,0.004232996,upstream oil
Tunisia,TUN,5693,33.479406,11.109836,0.004232497,refinery
Tunisia,TUN,5646,32.023077,9.542352,0.004231499,upstream oil
Russian Federation,RUS,8666,62.003629,65.861454,0.004229914,gpp
Turkey,TUR,7218,39.735561,33.465227,0.00422874,refinery
South Africa,ZAF,6368,-26.803908,27.860252,0.004227625,refinery
Australia,AUS,12518,-33.947959,151.215576,0.004226773,refinery
Venezuela,VEN,4273,9.023915,-64.27393,0.004225834,upstream oil
Russian Federation,RUS,8884,61.639784,73.478461,0.004222869,upstream oil
United States,USA,414,43.710226,-105.653721,0.004211451,upstream oil
Brazil,BRA,4895,-20.788912,-40.616906,0.004211069,upstream oil
Libya,LBY,5775,29.393936,21.196801,0.004207165,upstream oil
United Kingdom,GBR,5055,61.214696,0.753656,0.004206843,upstream oil
United States,USA,3137,28.762702,-98.075254,0.004202498,upstream oil
Syria,SYR,7293,36.999337,41.514221,0.004198242,upstream oil
Russian Federation,RUS,6809,53.643159,51.399815,0.004198213,upstream oil
Mexico,MEX,3756,17.972101,-93.909566,0.004192078,upstream oil
Colombia,COL,4228,6.956771,-71.085747,0.004191374,upstream oil
Nigeria,NGA,5947,5.534727,5.5378,0.004188996,upstream oil
Algeria,DZA,5505,31.668025,6.009463,0.004187616,upstream oil
Russian Federation,RUS,10346,60.845886,97.315705,0.004185767,upstream oil
United States,USA,4042,37.049403,-88.330603,0.004183918,refinery
Russian Federation,RUS,10343,60.924029,97.281766,0.004180249,upstream oil
United States,USA,2236,32.268679,-102.532747,0.004177695,upstream oil
Australia,AUS,12468,-23.299043,148.327435,0.004176903,upstream oil
Canada,CAN,220,54.455411,-117.563328,0.004174378,upstream oil
Egypt,EGY,7199,28.377263,33.064735,0.004172441,upstream oil
Venezuela,VEN,4349,9.699729,-63.583334,0.004170856,upstream oil
United States,USA,1576,31.766578,-103.743583,0.004169241,upstream oil
Thailand,THA,11680,12.717166,101.148202,0.004166277,refinery
United States,USA,3607,30.496966,-91.172746,0.004165983,upstream oil
Gabon,GAB,6211,-1.930415,9.868996,0.004161111,upstream oil
United States,USA,4016,31.851694,-89.334134,0.00415885,upstream oil
Saudi Arabia,SAU,7688,24.034545,48.173766,0.004155563,upstream oil
Russian Federation,RUS,6486,66.28239,57.249387,0.004155123,upstream oil
United States,USA,789,47.89246,-102.880649,0.004152041,upstream oil
United States,USA,1794,31.797224,-103.555864,0.004149516,upstream oil
United States,USA,2569,32.464576,-101.710404,0.004149223,upstream oil
United States,USA,1680,31.335272,-103.646535,0.004149017,upstream oil
China,CHN,9707,40.386931,83.437966,0.004148988,upstream oil
Brazil,BRA,4934,-20.043359,-39.525651,0.004146229,upstream oil
China,CHN,9755,44.969403,84.872487,0.004139096,upstream oil
Romania,ROU,5433,44.353046,28.682734,0.00413663,refinery
Canada,CAN,168,54.452865,-118.655155,0.004136337,upstream oil
Algeria,DZA,5501,31.603334,5.970485,0.004134047,upstream oil
Nigeria,NGA,5996,5.247562,6.660643,0.004128382,upstream oil
Malaysia,MYS,12043,3.277475,113.068837,0.004120603,lng
Iran,IRN,8206,26.930619,52.134048,0.00411805,upstream oil
United States,USA,2725,32.435938,-101.378588,0.004117962,upstream oil
United States,USA,1320,32.203626,-104.086009,0.00411532,upstream oil
Russian Federation,RUS,7040,52.3252,55.760215,0.004115291,midstream
Qatar,QAT,8109,25.4962,50.79111,0.004112091,upstream oil
United States,USA,1477,31.840772,-103.877495,0.004111974,upstream oil
Angola,AGO,6286,-5.675969,11.927271,0.004103285,upstream oil
United States,USA,795,47.862686,-102.873207,0.004099939,upstream oil
Russian Federation,RUS,7063,56.482348,56.341329,0.004090018,upstream oil
Russian Federation,RUS,8902,60.238157,73.70598,0.004088491,upstream oil
Australia,AUS,12485,-38.566949,143.038932,0.004085791,refinery
Russian Federation,RUS,10625,57.335882,107.12999,0.004085468,upstream oil
Canada,CAN,354,54.697619,-110.722085,0.004085204,upstream oil
Russian Federation,RUS,6408,57.535827,39.776576,0.004084499,refinery
Tunisia,TUN,5684,33.928345,10.082559,0.004081505,refinery
China,CHN,10863,30.246053,105.455061,0.004081006,upstream oil
United States,USA,1224,32.678001,-104.427095,0.004078981,upstream oil
India,IND,10174,18.564016,73.115727,0.004075341,refinery
United States,USA,3210,28.935129,-97.862376,0.004074754,upstream oil
United States,USA,2087,31.266414,-103.08771,0.004070938,upstream oil
United States,USA,3242,29.009895,-97.770347,0.004064715,upstream oil
United States,USA,3118,28.875502,-98.14205,0.004064275,upstream oil
Mexico,MEX,3668,22.456838,-97.917132,0.004064158,upstream oil
Russian Federation,RUS,9450,66.624979,80.552802,0.004059901,upstream oil
United States,USA,1486,31.738267,-103.86634,0.004059168,upstream oil
Argentina,ARG,4760,-52.547735,-68.311617,0.004057084,upstream oil
Nigeria,NGA,6095,4.836993,7.104662,0.004051184,upstream oil
Russian Federation,RUS,7044,56.827248,55.807714,0.00405042,upstream oil
India,IND,10168,22.164957,72.935283,0.004047045,upstream oil
United States,USA,2508,31.582791,-101.806138,0.004043464,upstream oil
Egypt,EGY,5867,30.02217,27.835959,0.004035538,upstream oil
Malaysia,MYS,11703,5.609279,103.905122,0.00403049,upstream oil
United States,USA,2067,32.421596,-103.143729,0.004029844,upstream oil
United States,USA,856,48.064347,-102.782548,0.004025911,upstream oil
Kuwait,KWT,7632,28.948948,47.95187,0.004021038,upstream oil
China,CHN,10970,36.373842,108.088911,0.004014551,upstream oil
Saudi Arabia,SAU,7940,26.034158,49.699039,0.00401235,upstream oil
Libya,LBY,5757,29.476436,20.034097,0.004011528,upstream oil
Russian Federation,RUS,8943,61.158696,74.549528,0.004011234,upstream oil
Russian Federation,RUS,8671,61.531518,66.462307,0.004011146,upstream oil
Chad,TCD,6022,10.106382,17.361298,0.004010941,upstream oil
United States,USA,1831,32.219951,-103.529036,0.004009884,upstream oil
United States,USA,2258,32.412952,-102.313334,0.004009561,upstream oil
United States,USA,3108,28.709695,-98.21891,0.004007683,upstream oil
Mexico,MEX,3856,19.416119,-92.05421,0.0040046,upstream oil
United States,USA,859,47.414838,-102.780655,0.004002311,upstream oil
Russian Federation,RUS,8967,62.908694,75.125209,0.003995618,upstream oil
United States,USA,2206,31.526992,-102.65278,0.003993329,upstream oil
Hungary,HUN,5363,45.99005,17.758703,0.003992155,upstream oil
United States,USA,1041,48.286083,-102.503075,0.003988075,upstream oil
United Kingdom,GBR,4968,58.448279,-0.253653,0.003984817,upstream oil
Syria,SYR,7286,36.15068,41.076377,0.003982879,upstream oil
Russian Federation,RUS,9231,62.385322,77.323827,0.003979093,upstream oil
Iran,IRN,7896,34.018068,49.456153,0.003974514,refinery
Ecuador,ECU,4460,-0.94745,-76.921963,0.003972929,upstream oil
Russian Federation,RUS,8908,71.010594,73.871868,0.003971931,upstream gas
United States,USA,3531,29.370177,-94.892565,0.003971549,refinery
Russian Federation,RUS,8751,61.324474,70.291827,0.003967586,upstream oil
Canada,CAN,384,51.644469,-108.929257,0.003965678,upstream oil
China,CHN,11568,32.270614,118.791857,0.003964446,refinery
Venezuela,VEN,4286,9.295209,-63.899563,0.003952616,upstream oil
China,CHN,10972,35.993804,108.093351,0.00395153,upstream oil
Syria,SYR,7284,36.165925,41.046734,0.003950239,upstream oil
Chile,CHL,4597,-32.93,-71.505941,0.003950033,refinery
United States,USA,1693,31.186736,-103.638098,0.0039488,upstream oil
United States,USA,2362,31.390463,-102.060499,0.003947744,upstream oil
United States,USA,1969,31.619419,-103.360313,0.003945483,upstream oil
Colombia,COL,4197,5.152214,-72.552449,0.003945337,upstream oil
Mexico,MEX,3669,22.378345,-97.897194,0.003935503,refinery
Indonesia,IDN,11838,1.283289,101.08447,0.003934916,upstream oil
Ecuador,ECU,4495,-0.284698,-76.844224,0.00393248,upstream oil
United States,USA,1691,31.634345,-103.634021,0.003931071,upstream oil
Thailand,THA,11666,17.047018,99.996949,0.00392702,upstream oil
Libya,LBY,5779,28.789183,21.343759,0.003926257,upstream oil
United States,USA,2963,28.378441,-99.075404,0.003926228,upstream oil
Venezuela,VEN,4337,9.596213,-63.620922,0.003926111,upstream oil
United States,USA,821,47.846764,-102.84396,0.003925465,upstream oil
Iraq,IRQ,7486,30.996265,47.314246,0.003923234,upstream oil
Iran,IRN,8094,30.067841,50.677243,0.003920504,upstream oil
Mexico,MEX,3802,17.861786,-93.124956,0.003919506,upstream oil
South Africa,ZAF,6369,-26.821448,27.864504,0.003918303,refinery
United States,USA,2483,32.097366,-101.837145,0.003917716,upstream oil
China,CHN,12301,39.54351,121.226123,0.003917187,refinery
Nigeria,NGA,6099,4.729032,7.119595,0.003912814,upstream oil
Algeria,DZA,5659,28.134974,9.812259,0.003912168,upstream oil
United States,USA,1298,32.266251,-104.111004,0.003909614,upstream oil
Libya,LBY,5770,29.477093,21.079775,0.003906385,upstream oil
Canada,CAN,383,51.642175,-109.025878,0.003902452,upstream oil
United States,USA,2459,32.246544,-101.87661,0.003901425,upstream oil
Australia,AUS,12458,-28.111709,140.202688,0.003899634,upstream oil
Russian Federation,RUS,10287,60.447137,96.218629,0.00389937,upstream oil
Norway,NOR,5099,61.448174,2.142565,0.003898812,upstream oil
Argentina,ARG,4691,-33.462384,-68.626278,0.003896435,upstream oil
United States,USA,831,48.187601,-102.821262,0.003895231,upstream oil
Indonesia,IDN,11990,-6.284749,107.88424,0.003893176,upstream oil
United States,USA,2814,32.739058,-100.198936,0.003892883,upstream oil
Mexico,MEX,3855,19.391983,-92.061951,0.003883226,upstream oil
Russian Federation,RUS,6865,51.670737,52.409918,0.003878764,upstream oil
Malaysia,MYS,11803,5.825922,114.34018,0.003876563,upstream oil
Ecuador,ECU,4507,-0.423398,-76.80139,0.0038753,upstream oil
United States,USA,1974,31.89856,-103.356777,0.003874332,upstream oil
Pakistan,PAK,9974,25.142736,68.682829,0.003872395,upstream oil
United States,USA,4102,30.204112,-81.974621,0.003864792,refinery
United States,USA,3536,32.44421,-94.687416,0.003862884,refinery
China,CHN,9627,40.654021,82.697657,0.003860947,upstream oil
Nigeria,NGA,5932,5.376138,5.30827,0.003860947,upstream oil
United States,USA,1290,32.700786,-104.12085,0.003859597,upstream oil
Peru,PER,4445,-4.917869,-81.12935,0.003858422,upstream oil
United States,USA,2929,28.509511,-99.279627,0.003858246,upstream oil
United States,USA,2526,32.269426,-101.7686,0.00385807,upstream oil
United States,USA,1990,31.857734,-103.321468,0.003857601,upstream oil
Russian Federation,RUS,7026,56.284187,55.429187,0.003850996,upstream oil
United States,USA,1461,32.654877,-103.896009,0.003844832,upstream oil
United States,USA,1746,32.09189,-103.597166,0.003842777,upstream oil
Angola,AGO,6237,-6.142289,11.057979,0.003842572,upstream oil
United States,USA,2165,33.275162,-102.860894,0.003839226,upstream oil
China,CHN,9641,40.544192,82.813997,0.003837934,upstream oil
Qatar,QAT,8155,24.932452,51.549913,0.003837464,refinery
Venezuela,VEN,4304,9.582609,-63.699439,0.003834764,upstream oil
United States,USA,2220,31.937994,-102.613535,0.003831271,upstream oil
United States,USA,839,48.344237,-102.803431,0.003830889,upstream oil
China,CHN,10979,35.979884,108.135274,0.003830067,upstream oil
Argentina,ARG,4720,-38.748615,-68.196877,0.003828923,upstream oil
United States,USA,1255,32.756858,-104.211852,0.003826398,upstream oil
Ukraine,UKR,5422,50.740208,24.740642,0.003825518,upstream oil
Russian Federation,RUS,6872,53.178782,52.578822,0.00382449,upstream oil
Turkmenistan,TKM,8346,37.929882,53.923172,0.003823727,upstream oil
Russian Federation,RUS,10562,62.496487,113.898983,0.003820528,upstream oil
Kuwait,KWT,7642,28.912813,47.982545,0.003818972,upstream oil
Argentina,ARG,4694,-38.372214,-68.60752,0.003817592,upstream oil
Mexico,MEX,3774,18.351443,-93.35408,0.003815186,upstream oil
United States,USA,1408,32.260298,-103.971471,0.003813777,upstream oil
United States,USA,3114,28.795678,-98.161254,0.003811604,upstream oil
Algeria,DZA,5453,27.181135,2.511733,0.003805382,upstream oil
France,FRA,5248,43.422728,4.839523,0.003803709,refinery
Saudi Arabia,SAU,7830,25.638782,49.2637,0.003798219,upstream oil
United Arab Emirates,ARE,8336,23.917764,53.709764,0.003797779,upstream oil
Venezuela,VEN,4346,9.713021,-63.580389,0.003796752,upstream oil
United States,USA,2623,32.35992,-101.616509,0.003796194,upstream oil
China,CHN,11089,38.174297,109.537578,0.00379276,upstream oil
Russian Federation,RUS,9343,63.72565,79.495942,0.003791644,upstream oil
Malaysia,MYS,11706,5.955852,104.188902,0.003786654,upstream oil
Chile,CHL,4748,-52.939592,-70.806094,0.003785392,Other ex LNG
United States,USA,1438,31.694441,-103.925354,0.003784629,upstream oil
China,CHN,9657,40.63207,82.947087,0.003782281,upstream oil
United Arab Emirates,ARE,8347,22.908727,53.951389,0.003779698,upstream oil
United States,USA,3127,35.534256,-98.100798,0.003772037,upstream oil
United States,USA,1625,31.400106,-103.688535,0.003762732,upstream oil
Russian Federation,RUS,9389,58.861934,80.140164,0.003761822,upstream gas
United States,USA,1031,47.715714,-102.527772,0.003761176,upstream oil
Kazakhstan,KAZ,6932,46.045777,53.434353,0.003760618,upstream oil
United States,USA,2536,31.955295,-101.749848,0.003760442,upstream oil
United States,USA,92,37.944101,-122.395656,0.003756626,refinery
Canada,CAN,174,54.711739,-118.597498,0.003748965,upstream oil
Venezuela,VEN,4338,9.587566,-63.618915,0.003747615,upstream oil
China,CHN,11789,17.414066,110.601933,0.003746265,upstream oil
Russian Federation,RUS,8758,62.808796,70.54598,0.003745912,upstream oil
United States,USA,1547,31.595882,-103.796329,0.003744474,upstream oil
Syria,SYR,7308,36.931097,41.920734,0.003742185,upstream oil
China,CHN,12314,29.751962,121.904117,0.003740893,refinery
Russian Federation,RUS,12265,50.297932,143.792949,0.003739778,upstream oil
China,CHN,10950,36.22834,107.860781,0.003736989,upstream oil
United States,USA,3325,27.830117,-97.496462,0.003736637,refinery
Thailand,THA,11681,12.683303,101.14618,0.003734465,refinery
Canada,CAN,27,57.537603,-121.842567,0.003734113,upstream oil
Russian Federation,RUS,10459,58.427267,107.488876,0.003733995,upstream oil
United States,USA,1337,31.743372,-104.056709,0.003728389,upstream oil
Canada,CAN,452,50.486069,-104.56769,0.003728125,refinery
Russian Federation,RUS,9060,61.096317,76.08994,0.003725189,upstream oil
Indonesia,IDN,11650,5.218578,97.111829,0.003724954,lng
Iran,IRN,8241,26.554767,52.336803,0.003719818,upstream oil
Argentina,ARG,4731,-38.021706,-67.722475,0.003718937,upstream oil
Russian Federation,RUS,7015,51.604905,55.162346,0.003710689,upstream oil
Canada,CAN,213,55.409052,-118.044748,0.003706756,upstream oil
United States,USA,2494,32.321461,-101.821501,0.00370608,upstream oil
China,CHN,10900,31.046241,106.770727,0.003704231,upstream oil
United States,USA,2331,32.101719,-102.126366,0.003702118,upstream oil
Saudi Arabia,SAU,7747,24.014406,49.047319,0.003700768,upstream oil
United States,USA,1954,32.047655,-103.380207,0.003699182,upstream oil
Saudi Arabia,SAU,7778,24.167055,49.138489,0.003696717,upstream oil
Syria,SYR,7302,37.102074,41.686816,0.003695484,upstream oil
United States,USA,2877,28.603654,-99.519336,0.003692637,upstream oil
United States,USA,1905,32.352291,-103.449094,0.003690289,upstream oil
Malaysia,MYS,12034,4.332755,112.682933,0.003687118,upstream oil
United States,USA,2570,32.439289,-101.706201,0.003686854,upstream oil
Turkmenistan,TKM,6894,40.018554,52.947407,0.003686502,refinery
Kazakhstan,KAZ,7069,49.089327,56.619805,0.003683655,upstream oil
Algeria,DZA,5499,31.882514,5.969752,0.003683391,upstream oil
United States,USA,2838,28.272382,-99.99788,0.003681424,upstream oil
United States,USA,1791,31.436022,-103.559996,0.003681013,upstream oil
Colombia,COL,4164,6.997572,-73.779041,0.00367931,upstream oil
United States,USA,852,47.855708,-102.785866,0.003675524,upstream oil
China,CHN,9833,44.461621,88.034479,0.003674467,upstream oil
Venezuela,VEN,4383,9.720971,-63.504131,0.003673205,upstream oil
China,CHN,10861,31.2128,105.221949,0.003671943,upstream oil
Mexico,MEX,3770,17.570391,-93.400599,0.003666777,upstream oil
Australia,AUS,12477,-26.321138,149.051808,0.003658441,upstream oil
United States,USA,2982,28.656085,-98.960896,0.003654889,upstream oil
United States,USA,1211,39.802705,-104.948749,0.00365122,refinery
United States,USA,2980,28.564075,-98.972034,0.003650603,upstream oil
Japan,JPN,12382,34.97563,136.828287,0.003650163,refinery
United States,USA,925,47.722417,-102.693145,0.003646993,upstream oil
United States,USA,3516,29.611547,-95.026546,0.003646259,opp
Gabon,GAB,6218,-1.521704,9.965728,0.003641739,upstream oil
Brazil,BRA,4797,-5.610671,-37.529996,0.003640711,upstream oil
United States,USA,4053,38.109752,-88.00078,0.003634371,upstream oil
Saudi Arabia,SAU,7790,24.6939,49.15431,0.003633784,upstream oil
China,CHN,10943,36.135405,107.822534,0.003633402,upstream oil
Malaysia,MYS,11817,6.443143,115.394582,0.00363261,upstream oil
Canada,CAN,30,57.740896,-120.0104,0.003631318,upstream oil
United States,USA,635,48.082805,-103.196268,0.003630438,upstream oil
Algeria,DZA,5452,27.558814,2.486001,0.00362988,upstream oil
Ukraine,UKR,6538,50.220985,33.323414,0.003629088,upstream oil
Indonesia,IDN,12426,-1.282822,130.898553,0.003628794,upstream oil
United States,USA,687,47.787167,-103.036888,0.003625917,upstream oil
Venezuela,VEN,4392,9.631806,-63.487749,0.003624097,upstream oil
Saudi Arabia,SAU,7823,25.760244,49.244351,0.003623217,upstream oil
Norway,NOR,5097,59.566763,2.000493,0.003621779,upstream oil
Iran,IRN,8286,29.885016,52.747479,0.003620722,refinery
United States,USA,1015,47.817079,-102.567902,0.003613266,upstream oil
Norway,NOR,5126,59.095156,9.587963,0.003612386,refinery
Indonesia,IDN,11999,-6.38178,108.154259,0.003609216,upstream oil
Russian Federation,RUS,6473,66.630319,56.913442,0.003607689,upstream oil
United States,USA,2580,32.475067,-101.688205,0.003607043,upstream oil
Canada,CAN,349,57.231244,-110.846968,0.003606339,upstream oil
Mexico,MEX,3744,18.095881,-94.065591,0.003602787,upstream oil
Canada,CAN,3920,42.876603,-82.403761,0.003600087,refinery
Argentina,ARG,4730,-38.813278,-67.76351,0.003599881,upstream oil
Russian Federation,RUS,10620,57.319257,106.984203,0.003598913,upstream oil
Nigeria,NGA,6135,4.275289,8.166821,0.003593394,upstream oil
France,FRA,5250,43.449922,4.852669,0.003592279,refinery
United States,USA,1863,32.33127,-103.491657,0.003591428,upstream oil
Russian Federation,RUS,9434,68.627871,80.447899,0.003590899,upstream oil
Venezuela,VEN,4368,9.600325,-63.546026,0.003584383,upstream oil
United States,USA,2984,28.536127,-98.957093,0.003583297,upstream oil
Saudi Arabia,SAU,7914,27.065538,49.554815,0.003580068,refinery
Ukraine,UKR,6583,50.08175,35.506703,0.003579422,upstream oil
Saudi Arabia,SAU,7655,25.107823,48.066944,0.003579158,upstream oil
Canada,CAN,247,54.100955,-116.615811,0.003577162,upstream oil
United States,USA,2190,32.759905,-102.683506,0.003575929,upstream oil
Russian Federation,RUS,6891,52.716222,52.873208,0.003574931,upstream oil
Russian Federation,RUS,10348,60.807939,97.323199,0.003574667,upstream oil
China,CHN,10093,39.971487,83.615231,0.00357179,upstream oil
United States,USA,465,47.924048,-104.123024,0.003570499,upstream oil
United States,USA,2865,28.427105,-99.611653,0.003569853,upstream oil
United States,USA,4019,28.170843,-89.222836,0.003569178,upstream oil
Russian Federation,RUS,6817,52.189366,51.603481,0.00356592,midstream
United States,USA,2274,31.674,-102.249608,0.003565333,upstream oil
Russian Federation,RUS,12254,52.18391,143.06855,0.003563249,upstream oil
United States,USA,1661,31.69415,-103.6613,0.003563073,upstream oil
United States,USA,3060,28.494188,-98.519004,0.003558611,upstream oil
United States,USA,2588,31.58395,-101.674522,0.003557173,upstream oil
Canada,CAN,42,57.293938,-122.158065,0.003556233,upstream oil
Canada,CAN,210,54.613286,-118.215325,0.003555118,upstream oil
Taiwan,TWN,12269,23.7754,120.189428,0.003552564,refinery
Sudan,SDN,6033,10.900287,28.564898,0.003550744,upstream oil
Malaysia,MYS,12029,3.47163,112.596719,0.003546928,upstream oil
China,CHN,11507,37.531712,118.22855,0.003546518,refinery
United States,USA,2990,28.37865,-98.918697,0.003541117,upstream oil
Libya,LBY,5735,28.43421,19.587596,0.003540207,upstream oil
Canada,CAN,1025,49.070066,-102.537647,0.003539443,upstream oil
South Korea,KOR,12328,37.01144,126.397317,0.003539443,refinery
United States,USA,2762,31.97117,-101.236914,0.003535275,upstream oil
India,IND,10230,16.409054,81.921555,0.003533191,refinery
Russian Federation,RUS,8947,61.114246,74.611346,0.003532839,upstream oil
United States,USA,567,47.818427,-103.395536,0.00353278,upstream oil
Russian Federation,RUS,10445,57.948712,107.155377,0.003531724,upstream oil
Iran,IRN,7963,31.131726,49.880906,0.003531547,upstream oil
United States,USA,3410,37.791483,-96.872581,0.003529199,refinery
Brazil,BRA,4896,-22.67271,-40.547287,0.003528054,upstream oil
United States,USA,2,70.341137,-150.927015,0.003527732,upstream oil
Russian Federation,RUS,10309,60.428074,96.456547,0.003526587,upstream oil
Russian Federation,RUS,8818,71.178623,72.201718,0.003526058,upstream gas
Canada,CAN,239,54.202926,-116.809999,0.003526029,upstream oil
Mexico,MEX,3805,17.857771,-93.108928,0.00352553,upstream oil
United States,USA,1771,32.062461,-103.573438,0.003520423,upstream oil
